id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,brandname,image_filename,image_url,price
59652,Women,Apparel,Saree,Sarees,Purple,Fall,2012,Ethnic,FNF Mustard & Purple Evening Wear Sari,FNF,59652.jpg,file://images\59652.jpg,14207.0
21748,Unisex,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Vans Unisex  Era  Black Casual Shoes,Vans,21748.jpg,file://images\21748.jpg,17729.0
40323,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,ADIDAS Men Black Twenty2yds Sports Shoes,ADIDAS,40323.jpg,file://images\40323.jpg,18302.0
38239,Men,Accessories,Eyewear,Sunglasses,Brown,Winter,2016,Casual,Polaroid Men Sunglasses,ID,38239.jpg,file://images\38239.jpg,6087.0
4576,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Nike Men's Incinera Grey Shoe,Nike,4576.jpg,file://images\4576.jpg,17816.0
15121,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011,Formal,Arrow Men Autoflex Charcoal Trousers,Arrow,15121.jpg,file://images\15121.jpg,13129.0
53734,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Puma Men Grey Vintage Ferrari Shoes,Puma,53734.jpg,file://images\53734.jpg,12536.0
44783,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Lotto Men White & Silver Sports Shoes,Lotto,44783.jpg,file://images\44783.jpg,18350.0
30868,Women,Apparel,Topwear,Kurtas,Off White,Summer,2012,Ethnic,Fabindia Women Off White Kurta,Fabindia,30868.jpg,file://images\30868.jpg,8132.0
48972,Women,Accessories,Jewellery,Ring,Silver,Summer,2012,Casual,Lucera Women Gold Ring,Lucera,48972.jpg,file://images\48972.jpg,25345.0
22591,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,Nike Men Stripes Grey Sweatshirt,Nike,22591.jpg,file://images\22591.jpg,5350.0
30054,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Skagen Men White Dial Watch,Skagen,30054.jpg,file://images\30054.jpg,38405.0
2681,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Men's Serial Black T-shirt,Inkfruit,2681.jpg,file://images\2681.jpg,6955.0
28897,Women,Apparel,Innerwear,Briefs,Purple,Summer,2014,Casual,Enamor Women Purple Mid-Rise Bikini Brief,ID,28897.jpg,file://images\28897.jpg,3273.0
29945,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Police Men Black Dial Watch PL13088JSB-02,Police,29945.jpg,file://images\29945.jpg,22142.0
17444,Men,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Casio Enticer Men Silver-Toned Dial Chronograph Watch BS062,CASIO,17444.jpg,file://images\17444.jpg,35734.0
50383,Women,Apparel,Bottomwear,Salwar and Dupatta,Red,Summer,2012,Ethnic,Vishudh Women Printed Red Salwar and Dupatta,Vishudh,50383.jpg,file://images\50383.jpg,19822.0
47334,Women,Accessories,Bags,Handbags,Olive,Fall,2012,Casual,Baggit Women Olive Handbag,Baggit,47334.jpg,file://images\47334.jpg,25755.0
12136,Women,Apparel,Topwear,Kurtas,Black,Fall,2011,Ethnic,Aurelia Women Solid Black Kurtas,ID,12136.jpg,file://images\12136.jpg,3629.0
8189,Men,Apparel,Topwear,Shirts,Blue,Summer,2011,Casual,Locomotive Men Solid Poplin Laird Blue Shirts,ID,8189.jpg,file://images\8189.jpg,8418.0
56074,Women,Personal Care,Lips,Lip Liner,Brown,Spring,2017,Casual,Colorbar Nude Pink Lip Liner/Crayon 007,Colorbar,56074.jpg,file://images\56074.jpg,463.0
24454,Men,Footwear,Shoes,Casual Shoes,White,Summer,2012,Casual,Nike Men Court Majestic White Casual Shoes,Nike,24454.jpg,file://images\24454.jpg,15043.0
40111,Unisex,Accessories,Headwear,Caps,Black,Spring,2013,Casual,ADIDAS Unisex Black Cap,ADIDAS,40111.jpg,file://images\40111.jpg,4918.0
15313,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,ADIDAS Men Aerostar White Sports Shoes,ADIDAS,15313.jpg,file://images\15313.jpg,6617.0
4744,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2011,Sports,ADIDAS Men's Blue Polo T-shirt,ADIDAS,4744.jpg,file://images\4744.jpg,9680.0
51635,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Fossil Women White Dial Chronograph Watch CH2824,Fossil,51635.jpg,file://images\51635.jpg,32209.0
3939,Women,Apparel,Topwear,Tshirts,Purple,Summer,2011,Casual,Jealous 21 Women's Lavender Trendy T-shirt,Jealous 21,3939.jpg,file://images\3939.jpg,8915.0
17020,Women,Footwear,Shoes,Flats,Tan,Winter,2012,Casual,Rocia Women Casual Tan Sandal,Rocia,17020.jpg,file://images\17020.jpg,7738.0
6477,Men,Apparel,Topwear,Jackets,White,Summer,2011,Casual,ADIDAS Men Top White Jacket,ADIDAS,6477.jpg,file://images\6477.jpg,5478.0
18854,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Puma Men Athletic White Polo Tshirt,Puma,18854.jpg,file://images\18854.jpg,9678.0
30602,Boys,Apparel,Bottomwear,Shorts,Black,Summer,2012,Sports,Nike Boys Basketball Black Shorts,Nike,30602.jpg,file://images\30602.jpg,15943.0
48718,Women,Accessories,Jewellery,Earrings,Silver,Summer,2013,Casual,Lucera Women Silver Earrings,Lucera,48718.jpg,file://images\48718.jpg,23686.0
13480,Women,Footwear,Shoes,Flats,Black,Spring,2013,Casual,Rocia Women Black Flats,Rocia,13480.jpg,file://images\13480.jpg,17294.0
10205,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Women Rubena Brown Handbags,Murcia,10205.jpg,file://images\10205.jpg,37646.0
56410,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2013,Casual,GAS Men Brown Casual Shoes,Gas,56410.jpg,file://images\56410.jpg,10572.0
20490,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Baggit Women Knotty Taj Brown Handbag,Baggit,20490.jpg,file://images\20490.jpg,18986.0
59458,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,Lucera,59458.jpg,file://images\59458.jpg,53370.0
4320,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Tantra Kid's Unisex Good Morning Orange Kidswear,ID,4320.jpg,file://images\4320.jpg,6492.0
10037,Men,Footwear,Shoes,Sports Shoes,Silver,Fall,2011,Sports,Reebok Men Premier ultra 8 U-form Silver Sports Shoes,Reebok,10037.jpg,file://images\10037.jpg,16987.0
4112,Men,Footwear,Sandal,Sandals,Green,Summer,2013,Casual,Fila Men Motor Sports Olive Black Sandals,Fila,4112.jpg,file://images\4112.jpg,
45235,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO YOUTH Men Black Dial Analgue & Digital Watch AD92,CASIO,45235.jpg,file://images\45235.jpg,60275.0
21770,Men,Accessories,Belts,Belts,Black,Fall,2011,Casual,Fossil Men Kyle Black Belt,Fossil,21770.jpg,file://images\21770.jpg,7337.0
7797,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Puma Men's First Round Takeahike Black Yellow Shoe,Puma,7797.jpg,file://images\7797.jpg,15810.0
6645,Women,Footwear,Shoes,Sports Shoes,Grey,Summer,2011,Sports,Nike Women's Serenity Grey Shoe,Nike,6645.jpg,file://images\6645.jpg,15867.0
54949,Men,Apparel,Topwear,Sweatshirts,Grey Melange,Summer,2012,Casual,Do u speak green Men Grey Sweatshirt,Do U Speak Green,54949.jpg,file://images\54949.jpg,8790.0
17212,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Funky Eyewear Black Sunglasses,United Colors of Benetton,17212.jpg,file://images\17212.jpg,9673.0
23027,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Arrow Men Blue Striped Shirt,Arrow,23027.jpg,file://images\23027.jpg,3561.0
26555,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2012,Casual,ID Men Black & Purple Shoes,ID,26555.jpg,file://images\26555.jpg,9441.0
19388,Men,Apparel,Topwear,Tshirts,Green,Summer,2011,Sports,ADIDAS Men Green South Africa Cricket Jersey,ADIDAS,19388.jpg,file://images\19388.jpg,8226.0
54175,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012,Casual,Femella Golden Necklace,Femella,54175.jpg,file://images\54175.jpg,23792.0
7551,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Sports,Nike Men's As Walkthrough White T-shirt,Nike,7551.jpg,file://images\7551.jpg,9210.0
28609,Men,Accessories,Headwear,Caps,Grey,Summer,2012,Casual,Nike Men Classic Swoosh Grey Cap,Nike,28609.jpg,file://images\28609.jpg,7896.0
34256,Men,Apparel,Bottomwear,Tracksuits,Black,Summer,2013,Sports,Proline Men Black Solid Tracksuits,ID,34256.jpg,file://images\34256.jpg,6241.0
26793,Men,Apparel,Topwear,Shirts,Lavender,Summer,2013,Formal,Arrow Men Lavender Shirt,Arrow,26793.jpg,file://images\26793.jpg,7309.0
8519,Women,Accessories,Bags,Handbags,Pink,Summer,2011,Casual,Nike Women Nike Pink-Blue tote Pink Bags,Nike,8519.jpg,file://images\8519.jpg,13991.0
31724,Women,Accessories,Jewellery,Pendant,Silver,Winter,2016,Ethnic,Fabindia Women Ananya Silver Pendant,Fabindia,31724.jpg,file://images\31724.jpg,25235.0
2023,Men,Apparel,Topwear,Tshirts,Grey,Fall,2010,Sports,ADIDAS Mens Chrome Graphic T-shirt,ADIDAS,2023.jpg,file://images\2023.jpg,8389.0
43304,Women,Apparel,Topwear,Shirts,White,Summer,2012,Casual,United Colors of Benetton Women White Shirt,United Colors of Benetton,43304.jpg,file://images\43304.jpg,3326.0
13474,Women,Footwear,Shoes,Flats,Gold,Fall,2011,Casual,Rocia Women Gold Toned Flats,Rocia,13474.jpg,file://images\13474.jpg,9566.0
39549,Women,Accessories,Bags,Handbags,Green,Summer,2012,Casual,Hidekraft Women Green Handbag,ID,39549.jpg,file://images\39549.jpg,38631.0
52878,Women,Apparel,Saree,Sarees,Red,Summer,2012,Ethnic,FNF Red Sari,FNF,52878.jpg,file://images\52878.jpg,6496.0
11323,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,United Colors of Benetton Men Washed Blue Jeans,United Colors of Benetton,11323.jpg,file://images\11323.jpg,16709.0
20464,Women,Accessories,Wallets,Wallets,Purple,Winter,2015,Casual,Baggit Women Famous Taj Purple Wallet,Baggit,20464.jpg,file://images\20464.jpg,3257.0
33241,Men,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Men Blue Striped Shirt,Arrow,33241.jpg,file://images\33241.jpg,3295.0
5808,Women,Apparel,Topwear,Tops,Navy Blue,Summer,2011,Casual,Jealous 21 Women Navy Blue Top,Jealous 21,5808.jpg,file://images\5808.jpg,6900.0
11111,Men,Apparel,Topwear,Shirts,White,Fall,2011,Formal,Indigo Nation Men Check White Shirts,Indigo Nation,11111.jpg,file://images\11111.jpg,3897.0
25324,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Casio Edifice Men Silver Analogue Watches (ED418) EF-130D-1A4VDF,CASIO,25324.jpg,file://images\25324.jpg,20245.0
32393,Women,Apparel,Topwear,Shirts,Blue,Summer,2012,Formal,Arrow Woman Blue Shirt,Arrow,32393.jpg,file://images\32393.jpg,3253.0
16334,Men,Apparel,Topwear,Shirts,Peach,Fall,2011,Formal,Peter England Men Stripes Peach Shirt,Peter England,16334.jpg,file://images\16334.jpg,7820.0
7763,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Inkfruit Men's Secret Behing Royal Blue Black T-shirt,Inkfruit,7763.jpg,file://images\7763.jpg,5823.0
34064,Girls,Apparel,Dress,Dresses,Blue,Summer,2012,Casual,Gini and Jony Girls Printed Teal Dress,Gini and Jony,34064.jpg,file://images\34064.jpg,29779.0
12794,Women,Apparel,Topwear,Tshirts,Pink,Fall,2011,Casual,Nike Women White Print Pink Tshirts,Nike,12794.jpg,file://images\12794.jpg,5002.0
13646,Men,Footwear,Shoes,Casual Shoes,Beige,Fall,2011,Casual,Carlton London Men Casual Beige Casual Shoes,Carlton London,13646.jpg,file://images\13646.jpg,12512.0
34858,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Vans Men Classic Slip-On Grey Shoes,Vans,34858.jpg,file://images\34858.jpg,13362.0
2211,Men,Footwear,Sandal,Sandals,Navy Blue,Fall,2010,Casual,Puma Men Trek Navy Blue Floater,Puma,2211.jpg,file://images\2211.jpg,
25740,Men,Accessories,Wallets,Wallets,Black,Fall,2011,Casual,Wrangler Men Casual Black Wallet,Wrangler,25740.jpg,file://images\25740.jpg,3462.0
36357,Men,Accessories,Ties,Ties,Navy Blue,Summer,2012,Formal,Reid & Taylor Men Navy Blue Tie,Reid & Taylor,36357.jpg,file://images\36357.jpg,6088.0
20232,Women,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,Wrangler Women Felt Blue Sweater,Wrangler,20232.jpg,file://images\20232.jpg,6470.0
14007,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Nike Men Printed White Tshirts,Nike,14007.jpg,file://images\14007.jpg,5341.0
58328,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,Lotto Men Blue Flip Flops,Lotto,58328.jpg,file://images\58328.jpg,2013.0
44777,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Lotto Men Grey Dolce Vita Shoes,Lotto,44777.jpg,file://images\44777.jpg,12386.0
5450,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2011,Sports,Nike Men's Blue Short,Nike,5450.jpg,file://images\5450.jpg,17903.0
50145,Women,Footwear,Shoes,Heels,Black,Winter,2012,Casual,Rocia Women Black Flats,Rocia,50145.jpg,file://images\50145.jpg,16570.0
46020,Women,Apparel,Topwear,Kurtis,Orange,Summer,2012,Ethnic,Fabindia Women Orange Kurti,Fabindia,46020.jpg,file://images\46020.jpg,5287.0
13222,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011,Casual,Palm Tree Kids Boys Washed Blue Shorts,ID,13222.jpg,file://images\13222.jpg,7547.0
27017,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Blue Jeans,Jealous 21,27017.jpg,file://images\27017.jpg,8745.0
2675,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Inkfruit Men's Zeppelin Black T-shirt,Inkfruit,2675.jpg,file://images\2675.jpg,9692.0
43552,Unisex,Accessories,Headwear,Caps,Blue,Summer,2012,Casual,Puma Unisex Blue Complete Running Cap,Puma,43552.jpg,file://images\43552.jpg,3494.0
31172,Girls,Apparel,Topwear,Tops,Peach,Summer,2012,Casual,Gini and Jony Girls Peach Top,Gini and Jony,31172.jpg,file://images\31172.jpg,3085.0
19718,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Blue Shirt,United Colors of Benetton,19718.jpg,file://images\19718.jpg,7664.0
23685,Unisex,Accessories,Wallets,Wallets,Brown,Fall,2011,Casual,Newhide Brown Unisex Antique Passport Holder,ID,23685.jpg,file://images\23685.jpg,4740.0
34632,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012,Sports,Lotto Men Dolce Vita II Grey Sports Shoes,Lotto,34632.jpg,file://images\34632.jpg,6486.0
22757,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Solid Blue Kurta,ID,22757.jpg,file://images\22757.jpg,3381.0
8941,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Indigo Nation Men Reversible Bling Blue Shirts,Indigo Nation,8941.jpg,file://images\8941.jpg,4710.0
48388,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Men Blue Jeans,French Connection,48388.jpg,file://images\48388.jpg,13489.0
56080,Women,Personal Care,Lips,Lip Gloss,Red,Spring,2017,Casual,Colorbar Star Shine Coral Glaze Lip Gloss 016,Colorbar,56080.jpg,file://images\56080.jpg,2437.0
25572,Men,Footwear,Shoes,Sports Shoes,Silver,Summer,2012,Sports,Fila Men Superior Silver Sports Shoes,Fila,25572.jpg,file://images\25572.jpg,5793.0
33417,Women,Accessories,Wallets,Wallets,Brown,Summer,2012,Casual,Baggit Women Brown Wallet,Baggit,33417.jpg,file://images\33417.jpg,3851.0
20000,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,United Colors of Benetton Men White Solid T-shirt,ID,20000.jpg,file://images\20000.jpg,9799.0
29522,Women,Accessories,Watches,Watches,Silver,Winter,2016,Casual,Playboy Women Silver Dial Watch,Playboy,29522.jpg,file://images\29522.jpg,46409.0
54976,Women,Apparel,Dress,Dresses,Pink,Summer,2012,Casual,Femella Women Pink Dress,Femella,54976.jpg,file://images\54976.jpg,21734.0
48515,Women,Apparel,Topwear,Tops,Orange,Summer,2012,Casual,French Connection Women Coral Top,French Connection,48515.jpg,file://images\48515.jpg,7405.0
23824,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,Puma Men Java Black Flip Flops,Puma,23824.jpg,file://images\23824.jpg,4247.0
9632,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Indigo Nation Men Stripes Shirt Black Shirts,Indigo Nation,9632.jpg,file://images\9632.jpg,3273.0
38662,Men,Footwear,Shoes,Sports Shoes,Blue,Summer,2012,Sports,Nike Men T90 Shoot IV Hg-B Blue Sports Shoes,Nike,38662.jpg,file://images\38662.jpg,9986.0
10008,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Sports,Nike Men Town Navy Blue T-Shirts,Nike,10008.jpg,file://images\10008.jpg,6004.0
4911,Women,Apparel,Topwear,Tops,Pink,Summer,2011,Casual,Levis Kids Girl's Dionne Pink Kidswear,Levis,4911.jpg,file://images\4911.jpg,8949.0
10834,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Wrangler Men Grey Polo Tshirts,Wrangler,10834.jpg,file://images\10834.jpg,4450.0
59655,Women,Apparel,Saree,Sarees,Green,Fall,2012,Ethnic,FNF Purple Printed Evening Wear Sari,FNF,59655.jpg,file://images\59655.jpg,9974.0
38450,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Baggit Women Purple Handbag,Baggit,38450.jpg,file://images\38450.jpg,27460.0
53961,Women,Accessories,Bags,Handbags,Grey,Summer,2012,Casual,Kiara Women Grey Handbag,Kiara,53961.jpg,file://images\53961.jpg,27747.0
37418,Women,Accessories,Bags,Handbags,Multi,Summer,2012,Casual,Murcia Women Multi Handbag,Murcia,37418.jpg,file://images\37418.jpg,34538.0
59467,Women,Accessories,Jewellery,Ring,Silver,Summer,2015,Casual,Lucera Silver Ring,Lucera,59467.jpg,file://images\59467.jpg,33139.0
6448,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011,Casual,Lotto Men's Calcetto Brown Shoe,Lotto,6448.jpg,file://images\6448.jpg,10393.0
19185,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,United Colors of Benetton Men Check Blue Shirt,United Colors of Benetton,19185.jpg,file://images\19185.jpg,3554.0
17823,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men  Court Majestic White Casual Shoe,Nike,17823.jpg,file://images\17823.jpg,13690.0
9400,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Nike Men Dual Fusion Black TR II Sports Shoes,Nike,9400.jpg,file://images\9400.jpg,5592.0
18057,Women,Accessories,Wallets,Wallets,Purple,Winter,2015,Casual,Lino Perros Women Solid Purple Wallet,ID,18057.jpg,file://images\18057.jpg,4928.0
48343,Women,Accessories,Jewellery,Necklace and Chains,Gold,Fall,2012,Casual,Pitaraa Golden Fish Scale Necklace,Pitaraa,48343.jpg,file://images\48343.jpg,10996.0
6810,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012,Casual,Timberland Men Earthkeeper Burnsh Medium Brown Shoe,Timberland,6810.jpg,file://images\6810.jpg,13762.0
30857,Women,Apparel,Topwear,Kurtas,Red,Summer,2012,Ethnic,Fabindia Women Red Khadi Bijli Kurta,Fabindia,30857.jpg,file://images\30857.jpg,5192.0
26932,Women,Apparel,Topwear,Tops,Off White,Summer,2012,Casual,Jealous 21 Women Off White Top,Jealous 21,26932.jpg,file://images\26932.jpg,6497.0
18601,Men,Footwear,Sandal,Sandals,Black,Fall,2011,Sports,Puma Men Black Roque Sandals,Puma,18601.jpg,file://images\18601.jpg,
48171,Women,Accessories,Wallets,Wallets,Purple,Winter,2016,Casual,Fossil Women Multicoloured Wallet,Fossil,48171.jpg,file://images\48171.jpg,5100.0
8384,Girls,Apparel,Topwear,Tshirts,Orange,Fall,2011,Casual,Doodle Girl's Hippie Chic Orange Kidswear,ID,8384.jpg,file://images\8384.jpg,4260.0
15922,Unisex,Accessories,Bags,Backpacks,Brown,Fall,2011,Casual,ADIDAS Unisex ADP1810 Brown Backpack,ADIDAS,15922.jpg,file://images\15922.jpg,36368.0
38206,Women,Accessories,Eyewear,Sunglasses,Gold,Winter,2016,Casual,Polaroid Women Sunglasses,ID,38206.jpg,file://images\38206.jpg,5748.0
24659,Men,Accessories,Socks,Socks,Black,Fall,2011,Casual,ADIDAS Originals Men Black Casual Socks,ADIDAS,24659.jpg,file://images\24659.jpg,1293.0
4549,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Air Dictate White Shoe,Nike,4549.jpg,file://images\4549.jpg,13479.0
59231,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Titan Men White Dial Watch,Titan,59231.jpg,file://images\59231.jpg,56181.0
41008,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Jeans,Gini and Jony,41008.jpg,file://images\41008.jpg,10871.0
11778,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Lee Men Solid Grey Tshirts,ID,11778.jpg,file://images\11778.jpg,4369.0
33428,Women,Accessories,Bags,Handbags,Purple,Summer,2012,Casual,Baggit Women Motto Taj Purple Sling Bag,Baggit,33428.jpg,file://images\33428.jpg,16146.0
28252,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,2017,Casual,Wild stone Men Night Rider Deo,ID,28252.jpg,file://images\28252.jpg,4731.0
2478,Men,Apparel,Topwear,Tshirts,Green,Fall,2010,Casual,Puma Men's Island Green T-shirt,Puma,2478.jpg,file://images\2478.jpg,7582.0
9090,Men,Footwear,Shoes,Casual Shoes,Black,Winter,2011,Casual,Buckaroo Men Valle Black Casual Shoes,Buckaroo,9090.jpg,file://images\9090.jpg,18801.0
19515,Men,Apparel,Topwear,Sweaters,Blue,Fall,2011,Casual,United Colors of Benetton Men Solid Blue Sweater,ID,19515.jpg,file://images\19515.jpg,7742.0
7936,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Sports,Puma Men's Glitch Music TV White T-shirt,Puma,7936.jpg,file://images\7936.jpg,5802.0
31971,Men,Footwear,Shoes,Sports Shoes,Navy Blue,Summer,2012,Sports,Nike Men Dual Fusion TR II Navy Blue Sports Shoes,Nike,31971.jpg,file://images\31971.jpg,14204.0
27028,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Jealous 21 Women Blue Capris,Jealous 21,27028.jpg,file://images\27028.jpg,11057.0
48185,Women,Accessories,Bags,Handbags,Beige,Winter,2016,Casual,Fossil Women Beige Maddox Handbag,Fossil,48185.jpg,file://images\48185.jpg,22772.0
49057,Women,Accessories,Jewellery,Ring,Silver,Summer,2013,Casual,Lucera Women Silver Ring,Lucera,49057.jpg,file://images\49057.jpg,31910.0
19727,Women,Apparel,Topwear,Shirts,White,Summer,2011,Casual,United Colors of Benetton Women Solid White Shirt,ID,19727.jpg,file://images\19727.jpg,6865.0
39320,Boys,Apparel,Bottomwear,Shorts,Navy Blue,Summer,2012,Casual,Gini and Jony Boys Navy Blue Shorts,Gini and Jony,39320.jpg,file://images\39320.jpg,23260.0
14804,Women,Accessories,Bags,Handbags,Black,Summer,2011,Casual,United Colors of Benetton Women Solid Black Handbags,ID,14804.jpg,file://images\14804.jpg,29816.0
36368,Men,Accessories,Ties,Ties,Blue,Summer,2012,Formal,Reid & Taylor Men Blue Tie,Reid & Taylor,36368.jpg,file://images\36368.jpg,3713.0
55850,Women,Personal Care,Nails,Nail Polish,Orange,Spring,2017,Casual,Colorbar Pro Sunset Nail Lacquer 0380,Colorbar,55850.jpg,file://images\55850.jpg,5399.0
35189,Unisex,Accessories,Bags,Backpacks,Red,Summer,2015,Casual,Wildcraft Unisex Red Solid Backpack,ID,35189.jpg,file://images\35189.jpg,25884.0
54982,Women,Apparel,Loungewear and Nightwear,Lounge Pants,Blue,Summer,2017,Casual,Femella Women Printed Blue Lounge Pants,Femella,54982.jpg,file://images\54982.jpg,6933.0
28404,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Idee Men Black Sunglasses,ID,28404.jpg,file://images\28404.jpg,5318.0
49433,Unisex,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Vans Unisex Black Casual Shoes,Vans,49433.jpg,file://images\49433.jpg,8356.0
19343,Men,Accessories,Wallets,Wallets,Black,Fall,2011,Formal,Reid&Taylor Men Solid Black Wallet,ID,19343.jpg,file://images\19343.jpg,4378.0
13679,Men,Footwear,Shoes,Sports Shoes,White,Spring,2013,Sports,ADIDAS Men Court Switch Sports Shoes,ADIDAS,13679.jpg,file://images\13679.jpg,5169.0
5837,Men,Apparel,Topwear,Tshirts,Red,Summer,2011,Casual,Puma Men's Pop Graphic Red T-shirt,Puma,5837.jpg,file://images\5837.jpg,8601.0
44922,Men,Apparel,Bottomwear,Shorts,Red,Summer,2012,Casual,Puma Men Red Cat Logo Shorts,Puma,44922.jpg,file://images\44922.jpg,5296.0
5239,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Reebok Men's Zigfuel White Shoe,Reebok,5239.jpg,file://images\5239.jpg,11288.0
21589,Women,Apparel,Bottomwear,Swimwear,Black,Summer,2011,Sports,Nabaiji Women Solid Black Swimsuit,ID,21589.jpg,file://images\21589.jpg,16311.0
25915,Women,Apparel,Bottomwear,Leggings,Grey,Summer,2012,Casual,Femella Women Grey Leggings,Femella,25915.jpg,file://images\25915.jpg,15893.0
46649,Women,Personal Care,Fragrance,Deodorant,Green,Spring,2017,Casual,Rasasi Women Confidence Deo,ID,46649.jpg,file://images\46649.jpg,6820.0
28636,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Casual,Nike Men The Overplay VI Black Shoes,Nike,28636.jpg,file://images\28636.jpg,8121.0
34269,Women,Apparel,Topwear,Dupatta,Mauve,Summer,2012,Ethnic,Fabindia Women Mauve Silk Dupatta,Fabindia,34269.jpg,file://images\34269.jpg,9797.0
19171,Men,Apparel,Topwear,Sweatshirts,Grey,Fall,2011,Casual,United Colors of Benetton Men Printed Grey Sweatshirt,United Colors of Benetton,19171.jpg,file://images\19171.jpg,9498.0
8526,Women,Footwear,Shoes,Sports Shoes,Black,Summer,2011,Sports,Nike Women Nike Womens Downshifter 3 MSL Black Sports Shoes,Nike,8526.jpg,file://images\8526.jpg,14215.0
16905,Men,Apparel,Topwear,Sweatshirts,Green,Fall,2011,Casual,Status Quo Men Solid Green Sweatshirt,ID,16905.jpg,file://images\16905.jpg,5459.0
32163,Women,Accessories,Socks,Socks,Lavender,Summer,2017,Casual,Playboy Women Playmate Lavender Ankle Socks,Playboy,32163.jpg,file://images\32163.jpg,1631.0
